Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_021237,Terminated,2023-12-19,2024-08-18,8,1.5%,"$139,000",0.459,0,,Voluntary_Low_Engagement,71.1
EMP_021238,Terminated,2023-12-19,2024-11-17,11,13.1%,"$155,000",0.8271,0,,Voluntary_Better_Offer,35.8
EMP_021239,Active,2023-12-19,,12,3.7%,"$89,000",0.5769,0,,,61.5
EMP_021240,Active,2023-12-19,,12,7.1%,"$89,000",0.7103,0,,,58.6
EMP_021241,Active,2023-12-19,,12,0.9%,"$131,000",0.5538,0,,,59.8
EMP_021242,Terminated,2023-12-19,2024-10-18,10,24.4%,"$139,000",0.8273,0,,Voluntary_Better_Offer,36.8
EMP_021243,Active,2023-12-20,,12,21.4%,"$135,000",0.8034,0,,,48
EMP_021244,Terminated,2023-12-20,2024-07-20,7,3.5%,"$156,000",0.546,0,,Voluntary_Low_Engagement,63.6
EMP_021245,Active,2023-12-20,,12,7.1%,"$108,000",0.6497,0,,,58.9
EMP_021246,Active,2023-12-20,,12,4.2%,"$89,000",0.602,0,,,59.7
EMP_021247,Active,2023-12-20,,12,4.0%,"$100,000",0.8218,0,,,52.5
EMP_021248,Active,2023-12-20,,12,21.5%,"$101,000",0.7952,0,,,43.4
EMP_021249,Active,2023-12-20,,12,7.9%,"$148,000",0.7595,0,,,52.4
EMP_021250,Active,2023-12-20,,12,1.0%,"$102,000",0.7124,0,,,59.3
EMP_021251,Active,2023-12-20,,12,12.1%,"$168,000",0.5845,0,,,61.4
EMP_021252,Active,2023-12-20,,12,13.1%,"$114,000",0.8112,0,,,49.6
EMP_021253,Active,2023-12-20,,12,4.9%,"$136,000",0.5797,0,,,60.5
EMP_021254,Active,2023-12-20,,12,-3.3%,"$145,000",0.6634,0,,,59.4
EMP_021255,Active,2023-12-20,,12,5.4%,"$107,000",0.6895,0,,,60.9
EMP_021256,Active,2023-12-20,,12,34.7%,"$129,000",0.7729,0,,,39
EMP_021257,Active,2023-12-20,,12,19.9%,"$121,000",0.68,0,,,53.9
EMP_021258,Terminated,2023-12-20,2024-11-18,11,-5.8%,"$95,000",0.5136,0,,Voluntary_Low_Engagement,66.6
EMP_021259,Terminated,2023-12-21,2024-06-20,6,16.2%,"$117,000",0.6712,0,,Voluntary_Personal,42.8
EMP_021260,Active,2023-12-21,,12,18.8%,"$132,000",0.8508,0,,,52.2
EMP_021261,Active,2023-12-21,,12,-1.2%,"$100,000",0.7456,0,,,54.4
EMP_021262,Active,2023-12-21,,12,7.7%,"$92,000",0.6644,0,,,58.2
EMP_021263,Active,2023-12-21,,12,17.9%,"$153,000",0.833,0,,,44.6
EMP_021264,Active,2023-12-21,,12,14.4%,"$148,000",0.7127,0,,,46.1
EMP_021265,Active,2023-12-21,,12,28.8%,"$177,000",0.891,0,,,37.6
EMP_021266,Active,2023-12-22,,12,7.7%,"$109,000",0.5987,0,,,52.7
EMP_021267,Terminated,2023-12-22,2024-06-21,6,-0.6%,"$136,000",0.492,0,,Voluntary_Low_Engagement,74
EMP_021268,Active,2023-12-22,,12,13.0%,"$108,000",0.6317,0,,,58
EMP_021269,Active,2023-12-22,,12,17.8%,"$119,000",0.918,0,,,37
EMP_021270,Active,2023-12-22,,12,6.0%,"$159,000",0.6744,0,,,54.8
EMP_021271,Terminated,2023-12-23,2024-06-22,6,8.9%,"$104,000",0.7428,0,,Voluntary_Personal,47.4
EMP_021272,Terminated,2023-12-23,2024-06-22,6,18.0%,"$162,000",0.6276,0,,Voluntary_Low_Engagement,47.6
EMP_021273,Active,2023-12-23,,12,9.6%,"$150,000",0.7312,0,,,49
EMP_021274,Active,2023-12-23,,12,0.9%,"$86,000",0.8192,0,,,52.9
EMP_021275,Active,2023-12-23,,12,1.5%,"$152,000",0.6422,0,,,62.8
EMP_021276,Terminated,2023-12-23,2024-06-22,6,6.4%,"$107,000",0.5924,0,,Voluntary_Low_Engagement,56.8
EMP_021277,Terminated,2023-12-23,2024-11-21,11,15.6%,"$117,000",0.7108,0,,Voluntary_Low_Engagement,56.7
EMP_021278,Active,2023-12-23,,12,10.2%,"$151,000",0.7327,0,,,50.1
EMP_021279,Active,2023-12-23,,12,27.3%,"$122,000",0.8042,0,,,43.4
EMP_021280,Active,2023-12-23,,12,5.3%,"$117,000",0.6549,0,,,60.2
EMP_021281,Active,2023-12-23,,12,13.5%,"$156,000",0.6582,0,,,57.4
EMP_021282,Terminated,2023-12-23,2024-06-22,6,11.8%,"$124,000",0.7363,0,,Voluntary_Better_Offer,48.3
EMP_021283,Terminated,2023-12-23,2024-06-22,6,12.9%,"$114,000",0.7331,0,,Voluntary_Better_Offer,55.6
EMP_021284,Terminated,2023-12-23,2024-10-22,10,10.0%,"$151,000",0.9103,0,,Voluntary_Better_Offer,45.9
EMP_021285,Active,2023-12-23,,12,23.3%,"$137,000",0.76,0,,,46.1
EMP_021286,Active,2023-12-23,,12,-5.1%,"$106,000",0.5292,0,,,61.6
EMP_021287,Terminated,2023-12-24,2024-09-22,9,-12.0%,"$121,000",0.4552,0,,Involuntary_Performance,76.2
EMP_021288,Active,2023-12-24,,12,15.1%,"$158,000",0.7933,0,,,47.5
EMP_021289,Terminated,2023-12-24,2024-08-23,8,14.6%,"$128,000",0.8326,0,,Voluntary_Personal,45.5
EMP_021290,Active,2023-12-24,,12,0.5%,"$86,000",0.6494,0,,,65.7
EMP_021291,Active,2023-12-24,,12,13.2%,"$170,000",0.8451,0,,,44.3
EMP_021292,Active,2023-12-25,,12,21.1%,"$103,000",0.6432,0,,,54.2
EMP_021293,Active,2023-12-25,,12,13.4%,"$156,000",0.7312,0,,,51.8
EMP_021294,Active,2023-12-25,,12,12.2%,"$96,000",0.6988,0,,,54.9
EMP_021295,Active,2023-12-25,,12,3.8%,"$105,000",0.5246,0,,,63.1
EMP_021296,Active,2023-12-25,,12,30.6%,"$132,000",0.731,0,,,41.4
EMP_021297,Active,2023-12-25,,12,2.3%,"$98,000",0.7372,0,,,62.7
EMP_021298,Active,2023-12-25,,12,15.6%,"$96,000",0.6586,0,,,56.2
EMP_021299,Active,2023-12-25,,12,11.2%,"$153,000",0.8375,0,,,41.7
EMP_021300,Active,2023-12-25,,12,-0.3%,"$111,000",0.5924,0,,,62.3
EMP_021301,Active,2023-12-25,,12,3.1%,"$88,000",0.6376,0,,,51.8
EMP_021302,Active,2023-12-25,,12,13.8%,"$156,000",0.6936,0,,,48.1
EMP_021303,Active,2023-12-25,,12,15.3%,"$149,000",0.719,0,,,45
EMP_021304,Active,2023-12-25,,12,14.9%,"$98,000",0.7551,0,,,50.6
EMP_021305,Active,2023-12-26,,12,11.4%,"$95,000",0.7146,0,,,50.8
EMP_021306,Active,2023-12-26,,12,-0.8%,"$100,000",0.8184,0,,,56.1
EMP_021307,Active,2023-12-26,,12,-4.2%,"$82,000",0.5489,0,,,72.5
EMP_021308,Active,2023-12-26,,12,10.2%,"$111,000",0.6204,0,,,62.2
EMP_021309,Active,2023-12-26,,12,2.9%,"$85,000",0.6097,0,,,67.6
EMP_021310,Active,2023-12-26,,12,5.4%,"$106,000",0.726,0,,,61.4
EMP_021311,Active,2023-12-26,,12,-3.6%,"$132,000",0.6032,0,,,58
EMP_021312,Terminated,2023-12-26,2024-11-24,11,7.6%,"$148,000",0.7725,0,,Voluntary_Personal,52.6
EMP_021313,Active,2023-12-26,,12,-0.6%,"$129,000",0.8486,0,,,55.8
EMP_021314,Active,2023-12-26,,12,6.9%,"$89,000",0.7672,0,,,49.9
EMP_021315,Active,2023-12-26,,12,17.7%,"$162,000",0.5972,0,,,48.9
EMP_021316,Active,2023-12-27,,12,23.3%,"$160,000",0.8304,0,,,33.6
EMP_021317,Active,2023-12-27,,12,18.7%,"$114,000",0.8582,0,,,42
EMP_021318,Terminated,2023-12-27,2024-06-26,6,8.4%,"$121,000",0.7446,0,,Voluntary_Better_Offer,54.1
EMP_021319,Active,2023-12-27,,12,17.7%,"$97,000",0.7786,0,,,47
EMP_021320,Active,2023-12-27,,12,6.7%,"$146,000",0.4643,0,,,65.8
EMP_021321,Terminated,2023-12-27,2024-06-26,6,-0.6%,"$129,000",0.7814,0,,Voluntary_Better_Offer,58.5
EMP_021322,Active,2023-12-27,,12,12.9%,"$114,000",0.614,0,,,56.7
EMP_021323,Active,2023-12-28,,12,16.9%,"$97,000",0.6237,0,,,53.5
EMP_021324,Terminated,2023-12-28,2024-11-26,11,1.1%,"$139,000",0.6033,0,,Voluntary_Better_Offer,63.6
EMP_021325,Terminated,2023-12-28,2024-09-26,9,20.1%,"$155,000",0.8201,0,,Voluntary_Better_Offer,41.9
EMP_021326,Active,2023-12-28,,12,8.7%,"$110,000",0.5838,0,,,57.7
EMP_021327,Active,2023-12-28,,12,3.6%,"$156,000",0.7104,0,,,47.8
EMP_021328,Active,2023-12-28,,12,1.7%,"$87,000",0.522,0,,,65.6
EMP_021329,Active,2023-12-29,,12,13.8%,"$115,000",0.853,0,,,44
EMP_021330,Active,2023-12-29,,12,17.3%,"$112,000",0.6946,0,,,52.5
EMP_021331,Active,2023-12-29,,12,10.0%,"$151,000",0.8374,0,,,50.3
EMP_021332,Active,2023-12-29,,12,1.7%,"$84,000",0.6216,0,,,64.4
EMP_021333,Active,2023-12-29,,12,10.9%,"$112,000",0.7287,0,,,54
EMP_021334,Active,2023-12-29,,12,3.1%,"$88,000",0.5861,0,,,65.2
EMP_021335,Active,2023-12-29,,12,3.0%,"$104,000",0.8207,0,,,52.4
EMP_021336,Active,2023-12-29,,12,4.7%,"$106,000",0.7246,0,,,54.9
EMP_021337,Active,2023-12-29,,12,7.2%,"$147,000",0.5574,0,,,57.7
EMP_021338,Terminated,2023-12-30,2024-06-29,6,21.4%,"$166,000",0.865,0,,Voluntary_Better_Offer,38
EMP_021339,Active,2023-12-30,,12,11.9%,"$145,000",0.8696,0,,,47.2
EMP_021340,Active,2023-12-30,,12,5.0%,"$158,000",0.6243,0,,,56.4
EMP_021341,Active,2023-12-30,,12,18.7%,"$132,000",0.8597,0,,,37.5
EMP_021342,Active,2023-12-30,,12,17.4%,"$131,000",0.7535,0,,,47.9
EMP_021343,Terminated,2023-12-31,2024-06-30,6,6.3%,"$138,000",0.668,0,,Voluntary_Personal,54.2
EMP_021344,Active,2023-12-31,,12,17.6%,"$131,000",0.8206,0,,,48.1
EMP_021345,Active,2023-12-31,,12,13.2%,"$155,000",0.7756,0,,,40.6
EMP_021346,Active,2023-12-31,,12,4.5%,"$143,000",0.5889,0,,,59.7
EMP_021347,Active,2023-12-31,,12,11.2%,"$152,000",0.7143,0,,,55.9
EMP_021348,Active,2023-12-31,,12,-1.8%,"$99,000",0.6905,0,,,62.8
EMP_021349,Terminated,2023-12-31,2024-06-30,6,18.8%,"$163,000",0.5684,0,,Voluntary_Low_Engagement,54.1
EMP_021350,Active,2023-12-31,,12,19.8%,"$121,000",0.7196,0,,,46.3
EMP_021351,Active,2023-12-31,,12,15.4%,"$128,000",0.764,0,,,45
EMP_021352,Active,2023-12-31,,12,19.7%,"$133,000",0.7859,0,,,46.5
EMP_021353,Active,2023-12-31,,12,2.3%,"$154,000",0.7372,0,,,51.2
EMP_021354,Active,2024-01-01,,11,-2.3%,"$94,000",0.6014,0,,,59.4
EMP_021355,Active,2024-01-01,,11,-0.3%,"$101,000",0.6478,0,,,56.8
EMP_021356,Active,2024-01-01,,11,-4.4%,"$124,000",0.6777,0,,,65.4
EMP_021357,Terminated,2024-01-01,2024-08-31,8,1.9%,"$98,000",0.7096,0,,Voluntary_Better_Offer,63.3
EMP_021358,Active,2024-01-01,,11,12.3%,"$108,000",0.7087,0,,,53.9
EMP_021359,Active,2024-01-01,,11,15.2%,"$158,000",0.831,0,,,38.8
EMP_021360,Active,2024-01-01,,11,13.8%,"$156,000",0.8545,0,,,43.4
EMP_021361,Active,2024-01-01,,11,16.3%,"$150,000",0.587,0,,,50.8
EMP_021362,Active,2024-01-01,,11,7.1%,"$91,000",0.596,0,,,65.9
EMP_021363,Active,2024-01-01,,11,4.8%,"$144,000",0.7565,0,,,53.4
EMP_021364,Active,2024-01-01,,11,10.9%,"$152,000",0.6699,0,,,53.9
EMP_021365,Active,2024-01-01,,11,7.7%,"$139,000",0.6977,0,,,57.7
EMP_021366,Active,2024-01-01,,11,23.1%,"$124,000",0.7721,0,,,52.4
EMP_021367,Terminated,2024-01-02,2024-07-02,6,8.1%,"$148,000",0.6435,0,,Voluntary_Low_Engagement,63.1
EMP_021368,Active,2024-01-02,,11,6.5%,"$146,000",0.841,0,,,46
EMP_021369,Active,2024-01-02,,11,17.3%,"$176,000",0.7868,0,,,42.2
EMP_021370,Active,2024-01-02,,11,17.6%,"$119,000",0.5032,0,,,48.3
EMP_021371,Active,2024-01-02,,11,-0.6%,"$100,000",0.6774,0,,,56.1
EMP_021372,Terminated,2024-01-02,2024-08-02,7,-4.0%,"$132,000",0.5752,0,,Voluntary_Personal,61.2
EMP_021373,Active,2024-01-02,,11,15.6%,"$99,000",0.8518,0,,,44.5
EMP_021374,Active,2024-01-03,,11,-0.7%,"$136,000",0.7956,0,,,53.5
EMP_021375,Terminated,2024-01-03,2024-07-03,6,15.4%,"$110,000",0.7577,0,,Voluntary_Better_Offer,48.8
EMP_021376,Active,2024-01-03,,11,26.3%,"$108,000",0.9251,0,,,34.7
EMP_021377,Active,2024-01-03,,11,8.2%,"$140,000",0.7381,0,,,54.4
EMP_021378,Active,2024-01-03,,11,12.2%,"$154,000",0.845,0,,,48
EMP_021379,Active,2024-01-03,,11,11.8%,"$153,000",0.8209,0,,,43.4
EMP_021380,Terminated,2024-01-03,2024-11-02,10,9.6%,"$150,000",0.8219,0,,Voluntary_Better_Offer,41.9
EMP_021381,Active,2024-01-03,,11,20.8%,"$166,000",0.7389,0,,,52.4
EMP_021382,Active,2024-01-03,,11,11.7%,"$95,000",0.6999,0,,,51.6
EMP_021383,Active,2024-01-04,,11,1.1%,"$97,000",0.7954,0,,,55.3
EMP_021384,Active,2024-01-04,,11,7.7%,"$148,000",0.5655,0,,,60.2
EMP_021385,Active,2024-01-04,,11,28.2%,"$109,000",0.7674,0,,,38.6
EMP_021386,Active,2024-01-04,,11,18.9%,"$101,000",0.8337,0,,,40.5
EMP_021387,Active,2024-01-04,,11,0.1%,"$129,000",0.5669,0,,,59.4
EMP_021388,Active,2024-01-04,,11,16.6%,"$175,000",0.7837,0,,,48.4
EMP_021389,Terminated,2024-01-04,2024-10-03,9,6.2%,"$102,000",0.5327,0,,Voluntary_Low_Engagement,69.3
EMP_021390,Active,2024-01-04,,11,19.5%,"$102,000",0.7912,0,,,47.6
EMP_021391,Active,2024-01-04,,11,10.6%,"$106,000",0.6499,0,,,59.8
EMP_021392,Active,2024-01-05,,11,0.7%,"$86,000",0.6161,0,,,58.1
EMP_021393,Active,2024-01-05,,11,5.5%,"$136,000",0.6732,0,,,56.9
EMP_021394,Active,2024-01-05,,11,22.1%,"$123,000",0.6473,0,,,55.1
EMP_021395,Active,2024-01-05,,11,-0.4%,"$137,000",0.6678,0,,,62.4
EMP_021396,Active,2024-01-05,,11,16.2%,"$111,000",0.7693,0,,,39.6
EMP_021397,Terminated,2024-01-05,2024-11-04,10,-6.1%,"$129,000",0.4484,0,,Voluntary_Low_Engagement,74.5
EMP_021398,Active,2024-01-05,,11,-3.0%,"$83,000",0.7411,0,,,60.8
EMP_021399,Active,2024-01-05,,11,5.4%,"$101,000",0.6162,0,,,51.6
EMP_021400,Active,2024-01-05,,11,20.3%,"$165,000",0.8252,0,,,46.9
EMP_021401,Active,2024-01-06,,11,2.6%,"$103,000",0.6921,0,,,64.7
EMP_021402,Active,2024-01-06,,11,18.9%,"$163,000",0.8172,0,,,46.5
EMP_021403,Terminated,2024-01-06,2024-10-05,9,8.9%,"$110,000",0.7034,0,,Voluntary_Personal,57.5
EMP_021404,Active,2024-01-06,,11,-2.2%,"$81,000",0.5778,0,,,67.5
EMP_021405,Active,2024-01-06,,11,1.6%,"$102,000",0.7066,0,,,52.1
EMP_021406,Terminated,2024-01-06,2024-07-06,6,4.2%,"$156,000",0.7393,0,,Voluntary_Better_Offer,48.7
EMP_021407,Active,2024-01-06,,11,1.3%,"$139,000",0.7626,0,,,56.3
EMP_021408,Active,2024-01-06,,11,10.1%,"$165,000",0.7073,0,,,46
EMP_021409,Active,2024-01-07,,11,8.0%,"$148,000",0.6563,0,,,60.5
EMP_021410,Active,2024-01-07,,11,11.8%,"$95,000",0.7291,0,,,46.7
EMP_021411,Active,2024-01-07,,11,17.2%,"$118,000",0.7813,0,,,46.1
EMP_021412,Active,2024-01-07,,11,30.0%,"$111,000",0.7362,0,,,45.6
EMP_021413,Active,2024-01-07,,11,3.5%,"$142,000",0.661,0,,,61.2
EMP_021414,Active,2024-01-07,,11,9.2%,"$150,000",0.6035,0,,,53.8
EMP_021415,Active,2024-01-07,,11,11.7%,"$153,000",0.7288,0,,,48.8
EMP_021416,Active,2024-01-07,,11,17.8%,"$100,000",0.811,0,,,45.6
EMP_021417,Active,2024-01-07,,11,19.7%,"$155,000",0.8054,0,,,49.2
EMP_021418,Active,2024-01-07,,11,10.3%,"$105,000",0.7628,0,,,52.8
EMP_021419,Active,2024-01-07,,11,10.8%,"$152,000",0.6573,0,,,51.1
EMP_021420,Active,2024-01-08,,11,14.1%,"$127,000",0.7163,0,,,39.6
EMP_021421,Active,2024-01-08,,11,12.4%,"$125,000",0.6121,0,,,55.3
EMP_021422,Active,2024-01-08,,11,14.9%,"$110,000",0.632,0,,,54.4
EMP_021423,Active,2024-01-08,,11,-0.2%,"$101,000",0.6486,0,,,59
EMP_021424,Active,2024-01-08,,11,4.6%,"$100,000",0.5721,0,,,66.6
EMP_021425,Terminated,2024-01-08,2024-07-08,6,6.3%,"$91,000",0.719,0,,Voluntary_Better_Offer,49.5
EMP_021426,Active,2024-01-08,,11,-3.7%,"$80,000",0.451,0,,,73.4
EMP_021427,Active,2024-01-08,,11,0.8%,"$102,000",0.5929,0,,,61.5
EMP_021428,Terminated,2024-01-08,2024-11-07,10,12.3%,"$93,000",0.7617,0,,Voluntary_Better_Offer,49
EMP_021429,Active,2024-01-08,,11,9.4%,"$110,000",0.8532,0,,,45.8
EMP_021430,Active,2024-01-08,,11,0.8%,"$96,000",0.463,0,,,68.6
EMP_021431,Active,2024-01-08,,11,9.0%,"$149,000",0.6906,0,,,54
EMP_021432,Active,2024-01-08,,11,26.0%,"$121,000",0.8928,0,,,41.1
EMP_021433,Active,2024-01-08,,11,5.8%,"$145,000",0.7923,0,,,51.9
EMP_021434,Terminated,2024-01-08,2024-10-07,9,9.1%,"$104,000",0.8102,0,,Voluntary_Better_Offer,54.2
EMP_021435,Active,2024-01-08,,11,8.1%,"$103,000",0.5641,0,,,60.2
EMP_021436,Active,2024-01-08,,11,2.4%,"$140,000",0.8323,0,,,47.6
EMP_021437,Active,2024-01-08,,11,-3.6%,"$97,000",0.4831,0,,,69.3
EMP_021438,Active,2024-01-09,,11,-0.8%,"$100,000",0.6405,0,,,64
EMP_021439,Active,2024-01-09,,11,-5.5%,"$95,000",0.4383,0,,,77.7
EMP_021440,Active,2024-01-09,,11,11.4%,"$153,000",0.6211,0,,,53.1
EMP_021441,Active,2024-01-09,,11,-11.4%,"$121,000",0.6348,0,,,66.7
EMP_021442,Active,2024-01-09,,11,5.5%,"$117,000",0.7425,0,,,50.6
EMP_021443,Active,2024-01-09,,11,13.9%,"$109,000",0.7509,0,,,51.1
EMP_021444,Terminated,2024-01-09,2024-08-09,7,21.7%,"$123,000",0.8337,0,,Voluntary_Better_Offer,45.6
EMP_021445,Active,2024-01-09,,11,35.2%,"$129,000",0.8259,0,,,34.2
EMP_021446,Active,2024-01-09,,11,12.5%,"$96,000",0.6696,0,,,47.5
EMP_021447,Active,2024-01-10,,11,18.7%,"$132,000",0.6866,0,,,56.8
EMP_021448,Active,2024-01-10,,11,9.2%,"$110,000",0.687,0,,,58.3
EMP_021449,Active,2024-01-10,,11,20.4%,"$134,000",0.671,0,,,55.4
EMP_021450,Active,2024-01-10,,11,7.2%,"$147,000",0.7452,0,,,57.1
EMP_021451,Active,2024-01-10,,11,17.7%,"$97,000",0.5654,0,,,53.7
EMP_021452,Active,2024-01-11,,11,1.4%,"$139,000",0.7686,0,,,56.2
EMP_021453,Active,2024-01-11,,11,11.9%,"$93,000",0.6018,0,,,56.3
EMP_021454,Active,2024-01-11,,11,13.3%,"$97,000",0.6289,0,,,47
EMP_021455,Active,2024-01-11,,11,19.2%,"$120,000",0.6318,0,,,48.8
EMP_021456,Active,2024-01-11,,11,13.1%,"$96,000",0.7794,0,,,44.7
EMP_021457,Active,2024-01-11,,11,6.3%,"$107,000",0.7503,0,,,53.5
EMP_021458,Active,2024-01-12,,11,25.2%,"$139,000",0.8259,0,,,35
EMP_021459,Active,2024-01-12,,11,14.2%,"$156,000",0.8923,0,,,43.5
EMP_021460,Active,2024-01-12,,11,17.1%,"$160,000",0.8583,0,,,44.9
EMP_021461,Terminated,2024-01-12,2024-09-11,8,9.9%,"$111,000",0.665,0,,Voluntary_Personal,44.7
EMP_021462,Active,2024-01-12,,11,6.4%,"$138,000",0.6386,0,,,55
EMP_021463,Active,2024-01-12,,11,-3.8%,"$97,000",0.7064,0,,,60.4
EMP_021464,Active,2024-01-12,,11,3.9%,"$142,000",0.5545,0,,,48.7
EMP_021465,Active,2024-01-12,,11,11.1%,"$123,000",0.7494,0,,,52.9
EMP_021466,Active,2024-01-12,,11,6.8%,"$102,000",0.5887,0,,,60.1
EMP_021467,Active,2024-01-12,,11,13.9%,"$147,000",0.8704,0,,,51.7
EMP_021468,Active,2024-01-12,,11,19.5%,"$120,000",0.6247,0,,,42.9
EMP_021469,Active,2024-01-12,,11,12.7%,"$96,000",0.7347,0,,,48.3
EMP_021470,Active,2024-01-12,,11,10.5%,"$123,000",0.6897,0,,,61.9
EMP_021471,Active,2024-01-12,,11,8.3%,"$140,000",0.6733,0,,,54.1
EMP_021472,Active,2024-01-12,,11,13.8%,"$109,000",0.7471,0,,,48.9
EMP_021473,Active,2024-01-12,,11,17.3%,"$161,000",0.7415,0,,,40
EMP_021474,Active,2024-01-13,,11,11.7%,"$124,000",0.7704,0,,,46.5
EMP_021475,Active,2024-01-13,,11,25.0%,"$126,000",0.8132,0,,,46.4
EMP_021476,Active,2024-01-13,,11,21.4%,"$104,000",0.9228,0,,,39.6
EMP_021477,Active,2024-01-13,,11,29.6%,"$111,000",0.807,0,,,35.8
EMP_021478,Active,2024-01-13,,11,4.5%,"$89,000",0.7838,0,,,52.3
EMP_021479,Active,2024-01-14,,11,3.4%,"$104,000",0.8804,0,,,50.1
EMP_021480,Active,2024-01-14,,11,12.5%,"$108,000",0.5427,0,,,61.4
EMP_021481,Active,2024-01-14,,11,7.8%,"$89,000",0.8596,0,,,54.5
EMP_021482,Terminated,2024-01-14,2024-08-14,7,8.2%,"$109,000",0.5918,0,,Voluntary_Personal,51
EMP_021483,Active,2024-01-14,,11,6.5%,"$91,000",0.6471,0,,,53.8
EMP_021484,Active,2024-01-14,,11,19.1%,"$163,000",0.8789,0,,,34.6
EMP_021485,Active,2024-01-14,,11,2.5%,"$87,000",0.6182,0,,,63.9
EMP_021486,Active,2024-01-14,,11,18.4%,"$162,000",0.6987,0,,,45.9
EMP_021487,Terminated,2024-01-14,2024-10-13,9,12.6%,"$108,000",0.7358,0,,Voluntary_Personal,54.4
EMP_021488,Active,2024-01-14,,11,10.3%,"$143,000",0.8273,0,,,48.3
EMP_021489,Terminated,2024-01-15,2024-08-15,7,11.3%,"$144,000",0.719,0,,Voluntary_Better_Offer,47.4
EMP_021490,Active,2024-01-15,,11,8.1%,"$120,000",0.6561,0,,,56.5
EMP_021491,Active,2024-01-15,,11,8.2%,"$109,000",0.805,0,,,48.5
EMP_021492,Active,2024-01-15,,11,7.6%,"$139,000",0.7197,0,,,56.4
EMP_021493,Terminated,2024-01-15,2024-08-15,7,14.2%,"$156,000",0.8802,0,,Voluntary_Personal,47.8
EMP_021494,Active,2024-01-15,,11,23.9%,"$106,000",0.6164,0,,,42.8
EMP_021495,Active,2024-01-15,,11,10.2%,"$94,000",0.8405,0,,,50.6
EMP_021496,Active,2024-01-15,,11,22.5%,"$184,000",0.8129,0,,,42.8
EMP_021497,Active,2024-01-15,,11,18.0%,"$162,000",0.6524,0,,,55.2
EMP_021498,Terminated,2024-01-15,2024-07-15,6,12.2%,"$154,000",0.6013,0,,Voluntary_Better_Offer,52.6
EMP_021499,Terminated,2024-01-15,2024-07-15,6,5.9%,"$145,000",0.6142,0,,Voluntary_Better_Offer,49.3
EMP_021500,Active,2024-01-15,,11,14.3%,"$94,000",0.761,0,,,41.7
EMP_021501,Active,2024-01-16,,11,8.2%,"$148,000",0.7636,0,,,57.4
EMP_021502,Active,2024-01-16,,11,12.3%,"$145,000",0.7587,0,,,45.6
EMP_021503,Active,2024-01-16,,11,0.9%,"$86,000",0.45,0,,,64.7
EMP_021504,Active,2024-01-16,,11,13.2%,"$114,000",0.8063,0,,,52.8
EMP_021505,Active,2024-01-16,,11,5.1%,"$157,000",0.7832,0,,,49.7
EMP_021506,Terminated,2024-01-16,2024-09-15,8,14.8%,"$148,000",0.5518,0,,Voluntary_Low_Engagement,57.9
EMP_021507,Active,2024-01-16,,11,-0.1%,"$95,000",0.6189,0,,,59.8
EMP_021508,Active,2024-01-16,,11,6.6%,"$146,000",0.6452,0,,,52.1
EMP_021509,Active,2024-01-16,,11,2.2%,"$140,000",0.6539,0,,,59
EMP_021510,Active,2024-01-16,,11,19.4%,"$133,000",0.7754,0,,,51.7
EMP_021511,Active,2024-01-16,,11,14.0%,"$147,000",0.6949,0,,,55
EMP_021512,Active,2024-01-16,,11,12.1%,"$154,000",0.5344,0,,,61.4
EMP_021513,Active,2024-01-16,,11,7.4%,"$89,000",0.6218,0,,,55.4
EMP_021514,Terminated,2024-01-16,2024-07-16,6,-1.7%,"$135,000",0.7344,0,,Voluntary_Personal,59.3
EMP_021515,Active,2024-01-16,,11,8.2%,"$140,000",0.8197,0,,,51.3
EMP_021516,Active,2024-01-16,,11,7.2%,"$147,000",0.6198,0,,,55.4
EMP_021517,Terminated,2024-01-17,2024-07-17,6,1.0%,"$86,000",0.5373,0,,Voluntary_Personal,66.8
EMP_021518,Active,2024-01-17,,11,14.0%,"$127,000",0.7222,0,,,39.4
EMP_021519,Active,2024-01-17,,11,17.9%,"$100,000",0.7961,0,,,48.7
EMP_021520,Active,2024-01-17,,11,0.4%,"$96,000",0.7585,0,,,51.7
EMP_021521,Active,2024-01-17,,11,5.3%,"$117,000",0.8095,0,,,52.9
EMP_021522,Active,2024-01-17,,11,3.7%,"$142,000",0.75,0,,,51.6
EMP_021523,Active,2024-01-17,,11,16.2%,"$111,000",0.8097,0,,,45.3
EMP_021524,Active,2024-01-17,,11,8.2%,"$148,000",0.7554,0,,,54.9
EMP_021525,Active,2024-01-17,,11,14.6%,"$148,000",0.822,0,,,44.9
EMP_021526,Active,2024-01-17,,11,4.4%,"$156,000",0.7553,0,,,50.2
EMP_021527,Active,2024-01-17,,11,3.6%,"$142,000",0.6485,0,,,56.3
EMP_021528,Terminated,2024-01-17,2024-08-17,7,3.8%,"$134,000",0.5012,0,,Voluntary_Low_Engagement,55
EMP_021529,Active,2024-01-18,,11,14.5%,"$115,000",0.832,0,,,44.6
EMP_021530,Active,2024-01-18,,11,23.4%,"$118,000",0.6508,0,,,51.6
EMP_021531,Terminated,2024-01-18,2024-07-18,6,-5.5%,"$129,000",0.4296,0,,Involuntary_Performance,73.3
